house,date,aggregate_kwh,mains_daily_kwh,selected_appliances_daily_kwh,estimated_cost_day_aud,rows
15,2014-08-14,5.3039,5.3039,47.3488,1.59,11232
15,2014-08-15,4.6596,4.6596,43.1125,1.4,11846
15,2014-08-16,8.1238,8.1238,44.5809,2.44,11330
15,2014-08-17,6.5127,6.5127,47.655,1.95,11648
15,2014-08-18,6.5827,6.5827,31.4012,1.97,13126
15,2014-08-19,4.8595,4.8595,105.6092,1.46,13142
15,2014-08-20,5.7808,5.7808,99.6687,1.73,12229
15,2014-08-21,4.6249,4.6249,50.5821,1.39,12075
15,2014-08-22,5.1103,5.1103,47.2474,1.53,12238
15,2014-08-23,7.1139,7.1139,73.7282,2.13,12297
15,2014-08-24,5.8999,5.8999,86.0372,1.77,12050
15,2014-08-25,10.7786,10.7786,90.4228,3.23,12912
15,2014-08-26,5.8439,5.8439,55.1399,1.75,13849
15,2014-08-27,9.2585,9.2585,63.8997,2.78,13884
15,2014-08-28,8.7833,8.7833,70.6629,2.63,13519
15,2014-08-29,5.5452,5.5452,40.3423,1.66,12409
15,2014-08-30,2.5418,2.5418,28.7018,0.76,7359
15,2014-08-31,0.8522,0.8522,11.1488,0.26,2548
15,2014-09-01,6.5706,6.5706,46.6098,1.97,7770
15,2014-09-02,5.5675,5.5675,71.4852,1.67,10798
15,2014-09-03,5.0867,5.0867,97.2076,1.53,10848
15,2014-09-04,4.627,4.627,110.8939,1.39,11683
15,2014-09-05,6.0397,6.0397,111.0645,1.81,12062
15,2014-09-06,9.7778,9.7778,108.8702,2.93,11749
15,2014-09-07,7.5641,7.5641,106.2813,2.27,9089
15,2014-09-11,2.6212,2.6212,49.3719,0.79,4203
15,2014-09-12,6.9603,6.9603,118.3547,2.09,11431
15,2014-09-13,4.5534,4.5534,111.6822,1.37,11602
15,2014-09-14,3.9954,3.9954,116.5962,1.2,11975
15,2014-09-15,4.4509,4.4509,113.222,1.34,11729
15,2014-09-16,4.5541,4.5541,99.8466,1.37,11489
15,2014-09-17,4.9488,4.9488,98.1942,1.48,11955
15,2014-09-18,7.1976,7.1976,90.2933,2.16,11410
15,2014-09-19,7.1467,7.1467,103.1211,2.14,12045
15,2014-09-20,8.3322,8.3322,92.6563,2.5,11833
15,2014-09-21,5.3692,5.3692,90.1804,1.61,12227
15,2014-09-22,5.2271,5.2271,92.0433,1.57,11824
15,2014-09-23,4.8674,4.8674,96.9654,1.46,12451
15,2014-09-24,5.648,5.648,87.5808,1.69,12409
15,2014-09-25,7.0828,7.0828,58.2218,2.12,11670
15,2014-09-26,5.8802,5.8802,77.6345,1.76,12320
15,2014-09-27,5.3638,5.3638,87.6375,1.61,12274
15,2014-09-28,4.7425,4.7425,35.908,1.42,11925
15,2014-09-29,5.4535,5.4535,77.427,1.64,12076
15,2014-09-30,7.0135,7.0135,102.8346,2.1,13201
15,2014-10-01,5.7224,5.7224,48.9522,1.72,10804
15,2014-10-02,4.7504,4.7504,64.4717,1.43,10936
15,2014-10-03,4.9874,4.9874,69.7452,1.5,10876
15,2014-10-04,6.7871,6.7871,54.8019,2.04,10534
15,2014-10-05,7.1205,7.1205,57.2324,2.14,10721
15,2014-10-06,4.6246,4.6246,41.4655,1.39,10881
15,2014-10-07,7.9537,7.9537,75.7267,2.39,10892
15,2014-10-08,5.3407,5.3407,57.5568,1.6,10787
15,2014-10-09,12.1271,12.1271,80.0092,3.64,10899
15,2014-10-10,5.2254,5.2254,64.9369,1.57,10880
15,2014-10-11,4.9764,4.9764,77.2157,1.49,10880
15,2014-10-12,4.3031,4.3031,44.8999,1.29,10829
15,2014-10-13,9.3044,9.3044,84.2037,2.79,12048
15,2014-10-14,6.0127,6.0127,57.1911,1.8,12848
15,2014-10-15,6.0142,6.0142,75.0422,1.8,12797
15,2014-10-16,6.6135,6.6135,114.3846,1.98,12927
15,2014-10-17,6.4506,6.4506,89.2513,1.94,12959
15,2014-10-18,8.3445,8.3445,95.5429,2.5,12970
15,2014-10-19,5.8329,5.8329,87.6475,1.75,12947
15,2014-10-20,7.5209,7.5209,71.1228,2.26,12985
15,2014-10-21,6.8983,6.8983,60.4236,2.07,12939
15,2014-10-22,7.3138,7.3138,84.8426,2.19,12939
15,2014-10-23,9.5458,9.5458,126.9214,2.86,12851
15,2014-10-24,5.0582,5.0582,43.1877,1.52,12666
15,2014-10-25,7.0109,7.0109,33.3408,2.1,12953
15,2014-10-26,4.9583,4.9583,52.8626,1.49,13478
15,2014-10-27,2.764,2.764,13.0217,0.83,8307
15,2014-10-28,4.1208,4.1208,17.6262,1.24,5519
15,2014-10-29,7.7372,7.7372,51.9978,2.32,12933
15,2014-10-30,5.8467,5.8467,47.9725,1.75,12917
15,2014-10-31,5.1559,5.1559,65.6574,1.55,12916
15,2014-11-01,2.6909,2.6909,39.1128,0.81,7589
15,2014-11-05,1.6567,1.6567,18.3138,0.5,3871
15,2014-11-06,6.9885,6.9885,74.0609,2.1,12799
15,2014-11-07,5.2021,5.2021,84.4456,1.56,12462
15,2014-11-08,5.2722,5.2722,93.2003,1.58,12792
15,2014-11-09,6.4735,6.4735,95.6119,1.94,12773
15,2014-11-10,2.6506,2.6506,37.03,0.8,5273
15,2014-11-11,4.8442,4.8442,110.2931,1.45,12741
15,2014-11-12,6.9875,6.9875,106.3304,2.1,12762
15,2014-11-13,5.7168,5.7168,107.9957,1.72,12790
15,2014-11-14,7.6637,7.6637,102.5398,2.3,12806
15,2014-11-15,7.5811,7.5811,96.0629,2.27,12713
15,2014-11-16,13.5305,13.5305,83.1973,4.06,12762
15,2014-11-17,4.8033,4.8033,41.8976,1.44,12763
15,2014-11-18,7.2558,7.2558,82.3922,2.18,12743
15,2014-11-19,10.6977,10.6977,97.9934,3.21,12759
15,2014-11-20,5.944,5.944,50.9592,1.78,12785
15,2014-11-21,5.0754,5.0754,49.9426,1.52,12695
15,2014-11-22,5.4614,5.4614,54.7132,1.64,12789
15,2014-11-23,4.915,4.915,74.3788,1.47,12801
15,2014-11-24,4.7044,4.7044,49.0309,1.41,12793
15,2014-11-25,4.8139,4.8139,57.7905,1.44,12735
15,2014-11-26,5.4061,5.4061,58.2314,1.62,12788
15,2014-11-27,4.5834,4.5834,50.6313,1.38,12756
15,2014-11-28,5.3152,5.3152,81.1158,1.59,12786
15,2014-11-29,6.4205,6.4205,77.907,1.93,12766
15,2014-11-30,5.9941,5.9941,85.1904,1.8,12764
15,2014-12-01,5.2049,5.2049,104.8181,1.56,12775
15,2014-12-02,7.5105,7.5105,55.7071,2.25,12763
15,2014-12-03,7.3686,7.3686,59.6513,2.21,12751
15,2014-12-04,4.9991,4.9991,71.2976,1.5,12848
15,2014-12-05,4.6897,4.6897,58.6256,1.41,12875
15,2014-12-06,4.6972,4.6972,64.7669,1.41,12911
15,2014-12-07,4.7694,4.7694,114.0592,1.43,12882
15,2014-12-08,4.5083,4.5083,169.8448,1.35,12889
15,2014-12-09,13.6742,13.6742,194.159,4.1,12861
15,2014-12-10,9.4918,9.4918,121.7934,2.85,12885
15,2014-12-11,5.865,5.865,125.8924,1.76,12909
15,2014-12-12,4.072,4.072,97.8285,1.22,9517
16,2014-01-02,0.5954,0.5954,3.1237,0.18,570
16,2014-01-03,13.2002,13.2002,58.6324,3.96,13800
16,2014-01-04,13.1486,13.1486,24.993,3.94,13034
16,2014-01-05,14.9141,14.9141,29.2851,4.47,14325
16,2014-01-06,18.3471,18.3471,55.0143,5.5,14258
16,2014-01-07,11.322,11.322,76.2027,3.4,13640
16,2014-01-08,0.2496,0.2496,2.7763,0.07,575
16,2014-01-09,6.2541,6.2541,39.1,1.88,7874
16,2014-01-10,12.6181,12.6181,46.5571,3.79,10785
16,2014-01-11,7.1673,7.1673,28.7633,2.15,7530
16,2014-01-12,14.122,14.122,57.6897,4.24,12778
16,2014-02-02,0.3854,0.3854,2.5761,0.12,360
16,2014-02-03,17.2654,17.2654,84.1757,5.18,13783
16,2014-02-04,10.456,10.456,38.1847,3.14,12387
16,2014-02-05,14.0942,14.0942,16.6616,4.23,14296
16,2014-02-06,11.7003,11.7003,44.6093,3.51,14181
16,2014-02-07,16.044,16.044,32.0858,4.81,14177
16,2014-02-09,10.4685,10.4685,26.1032,3.14,10816
16,2014-02-10,9.9065,9.9065,40.9137,2.97,10959
16,2014-02-12,17.7587,17.7587,71.0401,5.33,12785
16,2014-03-02,0.535,0.535,4.0544,0.16,440
16,2014-03-03,16.7901,16.7901,87.3595,5.04,12607
16,2014-03-04,13.2865,13.2865,52.7392,3.99,13205
16,2014-03-05,17.3399,17.3399,34.3895,5.2,14299
16,2014-03-06,15.9252,15.9252,23.5322,4.78,14316
16,2014-03-07,12.9425,12.9425,17.9238,3.88,14228
16,2014-03-09,10.2088,10.2088,16.3305,3.06,10866
16,2014-03-10,10.2591,10.2591,19.0976,3.08,10914
16,2014-03-12,17.3133,17.3133,50.4155,5.19,12792
16,2014-04-02,0.7657,0.7657,4.7954,0.23,400
16,2014-04-03,17.2324,17.2324,67.8187,5.17,13187
16,2014-04-04,16.3707,16.3707,47.2675,4.91,12900
16,2014-04-05,14.7335,14.7335,43.515,4.42,14198
16,2014-04-06,16.3281,16.3281,26.694,4.9,14282
16,2014-04-07,10.5723,10.5723,17.7645,3.17,14214
16,2014-04-09,11.527,11.527,24.0901,3.46,10830
16,2014-04-10,14.8476,14.8476,25.2863,4.45,10480
16,2014-04-12,19.4808,19.4808,51.7505,5.84,12809
16,2014-05-02,0.6617,0.6617,3.1924,0.2,460
16,2014-05-03,15.881,15.881,45.326,4.76,13324
16,2014-05-04,20.2494,20.2494,29.1598,6.07,13972
16,2014-05-05,16.7216,16.7216,14.8427,5.02,14234
16,2014-05-06,17.3763,17.3763,14.9654,5.21,14035
16,2014-05-07,10.0958,10.0958,11.106,3.03,14015
16,2014-05-09,11.4315,11.4315,11.7094,3.43,10868
16,2014-05-10,11.2937,11.2937,10.9556,3.39,10806
16,2014-05-12,19.4562,19.4562,22.3569,5.84,12804
16,2014-06-02,0.5819,0.5819,1.2388,0.17,530
16,2014-06-03,15.6439,15.6439,25.207,4.69,13344
16,2014-06-04,20.9333,20.9333,43.7974,6.28,13702
16,2014-06-05,20.9345,20.9345,32.0191,6.28,13791
16,2014-06-06,16.0197,16.0197,34.6577,4.81,14266
16,2014-06-07,13.9205,13.9205,19.4964,4.18,14339
16,2014-06-09,15.0102,15.0102,12.6848,4.5,10882
16,2014-06-10,19.0607,19.0607,18.6322,5.72,10977
16,2014-06-12,16.5843,16.5843,20.739,4.98,12747
16,2014-07-02,0.481,0.481,0.4013,0.14,380
16,2014-07-03,19.0496,19.0496,24.8363,5.71,13044
16,2014-07-04,14.9531,14.9531,42.5355,4.49,12790
16,2014-07-05,17.221,17.221,71.9868,5.17,14119
16,2014-07-06,12.3302,12.3302,65.1017,3.7,14286
16,2014-07-07,8.5105,8.5105,36.6336,2.55,10614
16,2014-07-08,1.7176,1.7176,11.8506,0.52,3923
16,2014-07-09,15.7153,15.7153,27.7583,4.71,10698
16,2014-07-10,14.1119,14.1119,22.3543,4.23,10945
16,2014-07-11,14.0629,14.0629,15.1881,4.22,6897
16,2014-07-12,16.1893,16.1893,25.5565,4.86,12759
16,2014-08-02,0.5488,0.5488,0.9483,0.16,390
16,2014-08-03,20.7402,20.7402,33.8733,6.22,13370
16,2014-08-04,10.7465,10.7465,24.7481,3.22,11917
16,2014-08-05,14.5082,14.5082,40.7372,4.35,14264
16,2014-08-06,16.342,16.342,55.3974,4.9,14241
16,2014-08-07,13.5661,13.5661,62.8066,4.07,14168
16,2014-08-08,8.0178,8.0178,21.7667,2.41,10920
16,2014-08-09,11.9044,11.9044,26.2169,3.57,10732
16,2014-08-10,14.7464,14.7464,21.745,4.42,10873
16,2014-08-11,11.1303,11.1303,18.951,3.34,12849
16,2014-08-12,20.1435,20.1435,20.5544,6.04,12725
16,2014-09-02,0.7587,0.7587,0.7506,0.23,409
16,2014-09-03,28.5373,28.5373,38.9463,8.56,13864
16,2014-09-04,12.1509,12.1509,33.2484,3.65,12383
16,2014-09-05,14.6568,14.6568,30.4886,4.4,14256
16,2014-09-06,12.6737,12.6737,19.3772,3.8,13690
16,2014-09-07,10.6292,10.6292,17.2499,3.19,13948
16,2014-09-08,13.5389,13.5389,14.6501,4.06,10895
16,2014-09-09,10.3632,10.3632,14.6354,3.11,10844
16,2014-09-10,11.5827,11.5827,15.4665,3.47,10919
16,2014-09-11,11.0058,11.0058,22.291,3.3,12756
16,2014-09-12,13.2068,13.2068,25.2429,3.96,12768
16,2014-10-01,10.7311,10.7311,18.1094,3.22,6213
16,2014-10-02,0.4789,0.4789,0.7894,0.14,350
16,2014-10-03,14.185,14.185,33.1032,4.26,13147
16,2014-10-04,17.751,17.751,23.4661,5.33,12132
16,2014-10-05,14.4483,14.4483,14.84,4.33,14099
16,2014-10-06,14.0274,14.0274,14.7528,4.21,14147
16,2014-10-07,13.4074,13.4074,17.4075,4.02,13427
16,2014-10-08,10.9893,10.9893,15.4167,3.3,10785
16,2014-10-09,11.3675,11.3675,16.7731,3.41,10885
16,2014-10-10,9.8103,9.8103,21.0888,2.94,10958
16,2014-10-11,8.9163,8.9163,14.6953,2.67,5347
16,2014-10-12,16.6055,16.6055,29.3439,4.98,12829
16,2014-11-01,16.9452,16.9452,47.7886,5.08,11328
16,2014-11-02,0.1177,0.1177,0.3492,0.04,104
16,2014-11-03,16.224,16.224,36.1162,4.87,13290
16,2014-11-04,16.1167,16.1167,43.9984,4.84,13593
16,2014-11-05,16.703,16.703,52.009,5.01,14198
16,2014-11-06,12.4314,12.4314,38.1987,3.73,14335
16,2014-11-07,14.1525,14.1525,38.4598,4.25,13865
16,2014-11-08,14.5978,14.5978,29.1648,4.38,10866
16,2014-11-09,12.2874,12.2874,32.1095,3.69,10895
16,2014-11-10,12.1617,12.1617,39.3566,3.65,10923
16,2014-11-11,15.7733,15.7733,29.5657,4.73,12818
16,2014-11-12,10.9261,10.9261,10.474,3.28,12830
16,2014-12-01,29.8533,29.8533,47.4746,8.96,11500
16,2014-12-02,0.922,0.922,4.9748,0.28,599
16,2014-12-03,20.8731,20.8731,23.8263,6.26,12962
16,2014-12-04,13.1,13.1,9.1755,3.93,13795
16,2014-12-05,17.6752,17.6752,16.3457,5.3,13981
16,2014-12-06,12.004,12.004,11.7288,3.6,14059
16,2014-12-07,17.221,17.221,17.08,5.17,13948
16,2014-12-08,13.527,13.527,11.5642,4.06,10813
16,2014-12-09,8.4606,8.4606,17.9116,2.54,10815
16,2014-12-10,12.8263,12.8263,15.0536,3.85,10862
16,2014-12-11,19.877,19.877,19.4266,5.96,12839
16,2014-12-12,12.9151,12.9151,16.3983,3.87,12571
16,2015-01-01,21.855,21.855,9.2322,6.56,12732
17,2014-01-04,6.2876,6.2876,94.4188,1.89,13579
17,2014-01-05,6.0732,6.0732,75.8119,1.82,12490
17,2014-01-06,7.7807,7.7807,55.5595,2.33,11065
17,2014-01-07,6.138,6.138,51.7504,1.84,10431
17,2014-01-08,5.6814,5.6814,22.1803,1.7,7919
17,2014-01-09,5.1922,5.1922,37.3535,1.56,7706
17,2014-01-10,6.2975,6.2975,53.0928,1.89,10682
17,2014-01-11,15.743,15.743,60.7451,4.72,12249
17,2014-01-12,12.7129,12.7129,65.1197,3.81,12591
17,2014-02-04,4.5777,4.5777,55.5848,1.37,11536
17,2014-02-05,5.075,5.075,54.9022,1.52,12610
17,2014-02-06,7.4465,7.4465,58.342,2.23,12605
17,2014-02-07,8.931,8.931,48.9131,2.68,10549
17,2014-02-08,6.3804,6.3804,27.1716,1.91,5221
17,2014-02-09,7.35,7.35,52.6884,2.21,10810
17,2014-02-10,8.9076,8.9076,51.3539,2.67,10851
17,2014-02-11,10.0392,10.0392,61.8731,3.01,12812
17,2014-02-12,10.8219,10.8219,54.8781,3.25,12559
17,2014-03-04,5.6245,5.6245,77.7682,1.69,12560
17,2014-03-05,4.8719,4.8719,61.9112,1.46,12138
17,2014-03-06,9.4378,9.4378,68.448,2.83,12114
17,2014-03-07,7.1741,7.1741,58.8938,2.15,10454
17,2014-03-08,7.6884,7.6884,44.9588,2.31,9606
17,2014-03-09,6.5049,6.5049,50.6552,1.95,10769
17,2014-03-10,10.3559,10.3559,62.0031,3.11,10827
17,2014-03-11,13.3855,13.3855,79.7707,4.02,12795
17,2014-03-12,12.4906,12.4906,59.7986,3.75,12545
17,2014-04-04,4.3086,4.3086,50.3947,1.29,12746
17,2014-04-05,5.7575,5.7575,49.8322,1.73,12334
17,2014-04-06,7.5634,7.5634,69.9392,2.27,12960
17,2014-04-07,8.259,8.259,68.7448,2.48,11472
17,2014-04-08,7.1991,7.1991,46.2566,2.16,9846
17,2014-04-09,8.5791,8.5791,52.4011,2.57,11279
17,2014-04-10,11.3307,11.3307,51.5441,3.4,9973
17,2014-04-11,11.2404,11.2404,47.0624,3.37,12689
17,2014-04-12,9.9686,9.9686,44.6122,2.99,12654
17,2014-05-04,4.3895,4.3895,71.5223,1.32,14383
17,2014-05-05,4.7727,4.7727,66.8891,1.43,12033
17,2014-05-06,10.9604,10.9604,52.3083,3.29,12992
17,2014-05-07,9.5457,9.5457,44.1348,2.86,9791
17,2014-05-08,7.4985,7.4985,72.8749,2.25,12041
17,2014-05-09,9.1694,9.1694,81.9099,2.75,11447
17,2014-05-10,8.817,8.817,87.6958,2.65,10746
17,2014-05-11,10.0044,10.0044,92.9948,3.0,12677
17,2014-05-12,15.6105,15.6105,92.7639,4.68,12658
17,2014-06-03,4.751,4.751,14.6091,1.43,4567
17,2014-06-04,6.5666,6.5666,57.2457,1.97,14302
17,2014-06-05,5.4495,5.4495,51.0541,1.63,12954
17,2014-06-06,12.4873,12.4873,45.5583,3.75,12837
17,2014-06-07,7.4327,7.4327,41.0325,2.23,10752
17,2014-06-08,6.6326,6.6326,39.7016,1.99,9726
17,2014-06-09,8.5442,8.5442,43.5346,2.56,11179
17,2014-06-10,8.3869,8.3869,39.029,2.52,10816
17,2014-06-11,8.3899,8.3899,46.4637,2.52,12619
17,2014-06-12,16.9649,16.9649,41.1033,5.09,12569
17,2014-07-03,6.9361,6.9361,55.3128,2.08,14226
17,2014-07-04,7.8984,7.8984,76.8632,2.37,12260
17,2014-07-05,6.4551,6.4551,72.1042,1.94,12336
17,2014-07-06,7.7107,7.7107,59.4168,2.31,12402
17,2014-07-07,6.5962,6.5962,18.3046,1.98,9195
17,2014-07-08,7.189,7.189,33.9668,2.16,9455
17,2014-07-09,2.7695,2.7695,20.4907,0.83,4006
17,2014-07-10,7.3383,7.3383,35.6771,2.2,10829
17,2014-07-11,9.4084,9.4084,36.7132,2.82,12306
17,2014-07-12,12.8166,12.8166,51.1781,3.84,12567
17,2014-08-03,7.4635,7.4635,46.9152,2.24,14122
17,2014-08-04,4.5189,4.5189,37.1985,1.36,11710
17,2014-08-05,6.6762,6.6762,57.0002,2.0,12424
17,2014-08-06,10.2428,10.2428,42.6499,3.07,12100
17,2014-08-07,8.1829,8.1829,46.4725,2.45,12978
17,2014-08-08,7.643,7.643,37.0785,2.29,10574
17,2014-08-09,9.013,9.013,39.3825,2.7,11474
17,2014-08-10,9.7284,9.7284,37.2912,2.92,10720
17,2014-08-11,9.458,9.458,43.847,2.84,12631
17,2014-08-12,12.601,12.601,39.5939,3.78,12572
17,2014-09-03,13.883,13.883,64.667,4.16,14350
17,2014-09-04,6.6551,6.6551,34.1502,2.0,11727
17,2014-09-05,7.4101,7.4101,68.4199,2.22,12583
17,2014-09-06,7.9812,7.9812,36.5368,2.39,13022
17,2014-09-07,6.8372,6.8372,37.0309,2.05,10577
17,2014-09-08,6.5497,6.5497,33.2511,1.96,9814
17,2014-09-09,9.0272,9.0272,40.752,2.71,12325
17,2014-09-10,8.6997,8.6997,32.6731,2.61,10704
17,2014-09-11,8.5609,8.5609,53.2637,2.57,12623
17,2014-09-12,9.4619,9.4619,43.8767,2.84,12539
17,2014-10-03,11.1753,11.1753,68.1784,3.35,14020
17,2014-10-04,5.4456,5.4456,53.1145,1.63,12151
17,2014-10-05,7.3636,7.3636,49.4256,2.21,12149
17,2014-10-06,9.2871,9.2871,29.0798,2.79,12251
17,2014-10-07,6.9892,6.9892,51.609,2.1,11405
17,2014-10-08,4.8499,4.8499,46.9426,1.45,9763
17,2014-10-09,6.0601,6.0601,71.5609,1.82,10999
17,2014-10-10,10.1908,10.1908,72.1676,3.06,10809
17,2014-10-11,5.5584,5.5584,38.9707,1.67,5197
17,2014-10-12,13.9034,13.9034,81.0697,4.17,12569
17,2014-11-03,7.6514,7.6514,51.1057,2.3,14263
17,2014-11-04,6.9602,6.9602,44.7581,2.09,12835
17,2014-11-05,10.1851,10.1851,44.3247,3.06,11650
17,2014-11-06,12.1388,12.1388,50.3244,3.64,11788
17,2014-11-07,8.2185,8.2185,42.9362,2.47,10146
17,2014-11-08,5.3457,5.3457,42.9984,1.6,12740
17,2014-11-09,8.6399,8.6399,39.5831,2.59,11113
17,2014-11-10,11.5674,11.5674,35.1016,3.47,10833
17,2014-11-11,11.4445,11.4445,34.5394,3.43,12573
17,2014-11-12,10.4214,10.4214,42.012,3.13,12592
17,2014-12-03,6.5927,6.5927,30.4793,1.98,13676
17,2014-12-04,5.8675,5.8675,60.0401,1.76,14178
17,2014-12-05,7.4878,7.4878,53.0471,2.25,13065
17,2014-12-06,12.5612,12.5612,29.8705,3.77,13507
17,2014-12-07,9.4061,9.4061,37.5478,2.82,10521
17,2014-12-08,7.1072,7.1072,17.7072,2.13,13755
17,2014-12-09,7.8684,7.8684,30.0948,2.36,10803
17,2014-12-10,9.0833,9.0833,42.5029,2.73,10791
17,2014-12-11,14.9875,14.9875,41.9079,4.5,12621
17,2014-12-12,7.959,7.959,45.2544,2.39,12522
17,2015-01-01,9.5465,9.5465,35.5418,2.86,12560
18,2014-01-04,21.6849,21.6849,75.1508,6.51,13631
18,2014-01-05,9.4576,9.4576,72.8183,2.84,11622
18,2014-01-06,8.3429,8.3429,45.191,2.5,8988
18,2014-01-07,9.0627,9.0627,52.8755,2.72,9747
18,2014-01-08,4.6107,4.6107,33.5524,1.38,6687
18,2014-01-09,9.4134,9.4134,23.7426,2.82,7692
18,2014-01-10,8.6772,8.6772,10.1863,2.6,10743
18,2014-01-11,3.9568,3.9568,6.5068,1.19,7540
18,2014-01-12,11.6715,11.6715,13.1714,3.5,12635
18,2014-02-04,11.454,11.454,11.8456,3.44,11834
18,2014-02-05,10.8373,10.8373,11.1194,3.25,11018
18,2014-02-06,15.4747,15.4747,13.5972,4.64,11870
18,2014-02-07,9.043,9.043,8.2239,2.71,9441
18,2014-02-08,2.2732,2.2732,3.3301,0.68,4154
18,2014-02-09,9.0182,9.0182,9.5034,2.71,10768
18,2014-02-10,9.5978,9.5978,9.9285,2.88,10840
18,2014-02-12,15.6107,15.6107,15.3113,4.68,12647
18,2014-03-04,11.7395,11.7395,14.9093,3.52,12669
18,2014-03-05,9.7848,9.7848,18.8438,2.94,9265
18,2014-03-06,10.5625,10.5625,32.1829,3.17,10845
18,2014-03-07,10.4152,10.4152,18.4938,3.12,9161
18,2014-03-08,4.9165,4.9165,17.2729,1.47,9014
18,2014-03-09,11.5558,11.5558,23.8333,3.47,10844
18,2014-03-10,10.9873,10.9873,23.4939,3.3,10804
18,2014-03-12,10.5299,10.5299,46.9931,3.16,12655
18,2014-04-04,10.6428,10.6428,15.2895,3.19,12845
18,2014-04-05,9.6644,9.6644,12.2218,2.9,9205
18,2014-04-06,12.1912,12.1912,17.4665,3.66,10433
18,2014-04-07,8.7327,8.7327,18.4573,2.62,9654
18,2014-04-08,4.5887,4.5887,21.9107,1.38,9369
18,2014-04-09,7.7591,7.7591,29.4268,2.33,10263
18,2014-04-10,10.2264,10.2264,36.3208,3.07,10424
18,2014-04-12,20.0265,20.0265,58.8617,6.01,12741
18,2014-05-04,21.5613,21.5613,98.021,6.47,14388
18,2014-05-05,8.8526,8.8526,47.0395,2.66,10337
18,2014-05-06,15.8545,15.8545,55.858,4.76,12562
18,2014-05-07,9.4782,9.4782,44.6574,2.84,9219
18,2014-05-08,7.438,7.438,51.3028,2.23,11004
18,2014-05-09,7.4124,7.4124,44.459,2.22,9816
18,2014-05-10,10.4775,10.4775,48.2609,3.14,10668
18,2014-05-11,3.4065,3.4065,16.1799,1.02,3845
18,2014-05-12,16.7073,16.7073,55.8626,5.01,12791
18,2014-06-04,12.7204,12.7204,56.3488,3.82,14332
18,2014-06-05,11.712,11.712,44.2274,3.51,12350
18,2014-06-06,10.1852,10.1852,41.0468,3.06,12517
18,2014-06-07,8.8753,8.8753,9.1178,2.66,9514
18,2014-06-08,5.2625,5.2625,7.9062,1.58,9649
18,2014-06-09,9.5077,9.5077,11.6132,2.85,10348
18,2014-06-10,10.9115,10.9115,11.2065,3.27,10793
18,2014-06-11,11.4375,11.4375,15.3069,3.43,12664
18,2014-06-12,19.3993,19.3993,19.7013,5.82,12864
18,2014-07-03,9.6712,9.6712,16.0379,2.9,7923
18,2014-07-04,13.9423,13.9423,22.6701,4.18,12203
18,2014-07-05,6.1427,6.1427,8.548,1.84,11097
18,2014-07-06,13.047,13.047,13.8489,3.91,14382
18,2014-07-07,9.465,9.465,9.2541,2.84,9365
18,2014-07-08,5.2781,5.2781,7.478,1.58,9263
18,2014-07-09,11.7784,11.7784,13.9251,3.53,13968
18,2014-07-10,9.7686,9.7686,10.2888,2.93,10779
18,2014-07-11,12.52,12.52,16.0428,3.76,12366
18,2014-07-12,18.1387,18.1387,22.6304,5.44,12801
18,2014-08-03,12.8028,12.8028,17.8412,3.84,14088
18,2014-08-04,9.8388,9.8388,10.29,2.95,11346
18,2014-08-05,5.7514,5.7514,8.5629,1.73,10927
18,2014-08-06,10.493,10.493,31.4702,3.15,14113
18,2014-08-07,10.9092,10.9092,55.9638,3.27,12650
18,2014-08-08,5.333,5.333,50.1591,1.6,10454
18,2014-08-09,8.9915,8.9915,51.4249,2.7,10704
18,2014-08-10,8.0841,8.0841,51.9057,2.43,10665
18,2014-08-11,10.5876,10.5876,60.7847,3.18,12684
18,2014-08-12,16.8191,16.8191,59.0555,5.05,12779
18,2014-09-03,15.2718,15.2718,32.2466,4.58,14378
18,2014-09-04,10.0407,10.0407,11.7912,3.01,11752
18,2014-09-05,5.9233,5.9233,11.1113,1.78,11038
18,2014-09-06,13.5601,13.5601,19.023,4.07,14032
18,2014-09-07,11.1931,11.1931,20.1526,3.36,9792
18,2014-09-08,5.2468,5.2468,17.7507,1.57,9310
18,2014-09-09,9.4526,9.4526,19.5015,2.84,10936
18,2014-09-10,5.6985,5.6985,17.2058,1.71,10768
18,2014-09-11,12.8039,12.8039,19.0989,3.84,12653
18,2014-09-12,11.3432,11.3432,14.3079,3.4,12766
18,2014-10-03,13.7531,13.7531,15.1119,4.13,14189
18,2014-10-04,12.1002,12.1002,11.8979,3.63,11446
18,2014-10-05,5.2004,5.2004,7.1244,1.56,9892
18,2014-10-06,11.3006,11.3006,11.0395,3.39,13682
18,2014-10-07,10.6581,10.6581,10.1586,3.2,10587
18,2014-10-08,4.6549,4.6549,6.8761,1.4,9251
18,2014-10-09,9.806,9.806,10.2938,2.94,9754
18,2014-10-10,5.7326,5.7326,9.2856,1.72,10792
18,2014-10-11,5.6942,5.6942,6.0768,1.71,5240
18,2014-10-12,10.4455,10.4455,15.603,3.13,12810
18,2014-11-03,11.9907,11.9907,23.9963,3.6,14166
18,2014-11-04,10.9796,10.9796,20.5087,3.29,12684
18,2014-11-05,4.7634,4.7634,16.0724,1.43,9192
18,2014-11-06,12.6084,12.6084,24.4177,3.78,11432
18,2014-11-07,10.407,10.407,10.3855,3.12,10207
18,2014-11-08,6.6523,6.6523,10.4279,2.0,12674
18,2014-11-09,8.1922,8.1922,8.4483,2.46,9476
